solar_wind_speed,solar_wind_density,bz_component,solar_wind_pressure,bz_min_3h,dst_index,bz_dst_interaction,dst_rate_change,sin_month,cos_month,bz_negative,is_solar_maximum,season_automne,season_ete,season_hiver,season_printemps,hour_interval_0h-3h,hour_interval_3h-6h,hour_interval_6h-9h,hour_interval_9h-12h,hour_interval_12h-15h,hour_interval_15h-18h,hour_interval_18h-21h,hour_interval_21h-24h,is_storm
1.6271186440677967,-0.7391304347826089,-0.46428571428571436,-0.4918492972273591,-0.9999999999999998,-0.26666666666666666,0.7205882352941176,-0.42857142857142855,0.4999999999999999,-0.8660254037844387,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.1694915254237288,-0.2173913043478262,0.7500000000000001,-0.22794338487682925,0.8076923076923077,0.06666666666666667,-0.6470588235294118,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.5932203389830508,0.5869565217391304,-0.6071428571428572,-0.007689247804706068,-1.8076923076923077,0.5333333333333333,-0.18137254901960786,-1.4285714285714286,0.8660254037844387,-0.4999999999999998,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.15254237288135594,-0.3043478260869566,-0.5000000000000001,-0.5323887705729698,-0.6153846153846153,-0.8,1.4019607843137256,-0.7142857142857143,-1.0,-1.8369701987210294e-16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.8305084745762712,-0.6521739130434784,-0.35714285714285715,-0.1548419375554451,-0.8846153846153845,-2.2666666666666666,2.323529411764706,-3.2857142857142856,0.4999999999999999,0.8660254037844387,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.7372881355932204,1.6521739130434783,1.9642857142857144,3.664884435172874,0.7307692307692307,0.2,-1.1274509803921569,1.1428571428571428,-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.01694915254237288,4.91304347826087,1.7857142857142858,5.977412291998126,2.1923076923076925,-1.8666666666666667,-8.323529411764707,2.4285714285714284,-1.0,-1.8369701987210294e-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.5932203389830508,0.19565217391304338,0.21428571428571433,-0.33628859101811137,0.30769230769230765,0.26666666666666666,-0.14705882352941177,-0.14285714285714285,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5,-0.39130434782608703,-0.6785714285714287,-0.28293955119302167,-0.8461538461538461,-1.2,2.4852941176470593,-1.1428571428571428,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.11016949152542373,-0.23913043478260884,-0.3928571428571429,-0.4331613140001632,-0.03846153846153849,0.13333333333333333,0.2303921568627451,-0.42857142857142855,1.0,6.123233995736766e-17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.847457627118644,-0.06521739130434799,0.17857142857142858,0.5696306247533774,-0.4615384615384615,-0.5333333333333333,-0.3088235294117647,-0.5714285714285714,0.4999999999999999,0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.7966101694915254,4.760869565217392,0.8928571428571429,2.793133748504762,1.1538461538461537,1.5333333333333334,1.715686274509804,0.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.3644067796610169,1.3695652173913042,1.7857142857142858,1.0079292655108283,2.3076923076923075,0.6666666666666666,0.6176470588235293,0.8571428571428571,-2.4492935982947064e-16,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.3983050847457627,0.32608695652173914,-0.9285714285714285,-0.05332972856473341,-0.6153846153846153,-0.06666666666666667,1.0098039215686274,-1.1428571428571428,0.4999999999999999,-0.8660254037844387,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.6864406779661016,-0.43478260869565233,-0.6785714285714287,-0.2504760823618167,-0.3461538461538462,0.06666666666666667,0.5294117647058825,0.14285714285714285,-0.8660254037844385,-0.5000000000000004,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.11864406779661017,-0.47826086956521746,-0.3928571428571429,-0.7152313269745838,-0.2692307692307692,-0.13333333333333333,0.4852941176470589,-1.1428571428571428,0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.2542372881355932,1.5869565217391304,0.46428571428571436,1.4217065033016718,0.8846153846153845,1.1333333333333333,0.45098039215686275,-0.42857142857142855,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.1304347826086956,0.28571428571428575,1.129431995153051,-0.0769230769230769,0.6,-0.02941176470588236,0.14285714285714285,0.4999999999999999,0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
